 id_cliente |    nombre    | apellido | total_gastado | puesto 
      56193 | Cliente16193 | TP316193 |      79838.00 |    481
      56539 | Cliente16539 | TP316539 |      79834.00 |    482
      46908 | Cliente06908 | TP306908 |      79802.00 |    483
      55828 | Cliente15828 | TP315828 |      79749.00 |    484
      57148 | Cliente17148 | TP317148 |      79742.00 |    485
      50493 | Cliente10493 | TP310493 |      79718.00 |    486
      47788 | Cliente07788 | TP307788 |      79699.00 |    487
      40844 | Cliente00844 | TP300844 |      79680.00 |    488
      56174 | Cliente16174 | TP316174 |      79653.00 |    489
      56783 | Cliente16783 | TP316783 |      79653.00 |    489
      47423 | Cliente07423 | TP307423 |      79610.00 |    491
      47058 | Cliente07058 | TP307058 |      79521.00 |    492
      49763 | Cliente09763 | TP309763 |      79451.00 |    493
      57831 | Cliente17831 | TP317831 |      79446.00 |    494
      59778 | Cliente19778 | TP319778 |      79398.00 |    495
      53123 | Cliente13123 | TP313123 |      79374.00 |    496
      49398 | Cliente09398 | TP309398 |      79362.00 |    497
      40676 | Cliente00676 | TP300676 |      79318.00 |    498
      52758 | Cliente12758 | TP312758 |      79285.00 |    499
      46824 | Cliente06824 | TP306824 |      79273.00 |    500
      46543 | Cliente06543 | TP306543 |      79268.00 |    501
      57466 | Cliente17466 | TP317466 |      79242.00 |    502
      59684 | Cliente19684 | TP319684 |      79235.00 |    503
      55463 | Cliente15463 | TP315463 |      79215.00 |    504
      50128 | Cliente10128 | TP310128 |      79184.00 |    505
      46178 | Cliente06178 | TP306178 |      79179.00 |    506
      55098 | Cliente15098 | TP315098 |      79126.00 |    507
      56418 | Cliente16418 | TP316418 |      79119.00 |    508
      40311 | Cliente00311 | TP300311 |      79114.00 |    509
      46459 | Cliente06459 | TP306459 |      79092.00 |    510
      45813 | Cliente05813 | TP305813 |      79090.00 |    511
      59319 | Cliente19319 | TP319319 |      79054.00 |    512
      46693 | Cliente06693 | TP306693 |      78987.00 |    513
      59413 | Cliente19413 | TP319413 |      78864.00 |    514
      49033 | Cliente09033 | TP309033 |      78828.00 |    515
      59048 | Cliente19048 | TP319048 |      78775.00 |    516
      55444 | Cliente15444 | TP315444 |      78757.00 |    517
      52393 | Cliente12393 | TP312393 |      78751.00 |    518
      58683 | Cliente18683 | TP318683 |      78686.00 |    519
      57101 | Cliente17101 | TP317101 |      78682.00 |    520
      46094 | Cliente06094 | TP306094 |      78644.00 |    521
      58954 | Cliente18954 | TP318954 |      78606.00 |    522
      54733 | Cliente14733 | TP314733 |      78592.00 |    523
      56053 | Cliente16053 | TP316053 |      78585.00 |    524
      55079 | Cliente15079 | TP315079 |      78576.00 |    525
      45448 | Cliente05448 | TP305448 |      78556.00 |    526
      55688 | Cliente15688 | TP315688 |      78496.00 |    527
      56736 | Cliente16736 | TP316736 |      78478.00 |    528
      46328 | Cliente06328 | TP306328 |      78453.00 |    529
      48668 | Cliente08668 | TP308668 |      78294.00 |    530
      56371 | Cliente16371 | TP316371 |      78274.00 |    531
      52028 | Cliente12028 | TP312028 |      78217.00 |    532
      58318 | Cliente18318 | TP318318 |      78152.00 |    533
      51663 | Cliente11663 | TP311663 |      78128.00 |    534
      54714 | Cliente14714 | TP314714 |      78128.00 |    534
      54368 | Cliente14368 | TP314368 |      78058.00 |    536
      45083 | Cliente05083 | TP305083 |      78022.00 |    537
      45364 | Cliente05364 | TP305364 |      78015.00 |    538
      58224 | Cliente18224 | TP318224 |      77977.00 |    539
      54003 | Cliente14003 | TP314003 |      77969.00 |    540
      55323 | Cliente15323 | TP315323 |      77962.00 |    541
      45963 | Cliente05963 | TP305963 |      77919.00 |    542
      54958 | Cliente14958 | TP314958 |      77873.00 |    543
      44999 | Cliente04999 | TP304999 |      77834.00 |    544
      45598 | Cliente05598 | TP305598 |      77830.00 |    545
      48303 | Cliente08303 | TP308303 |      77760.00 |    546
      56006 | Cliente16006 | TP316006 |      77714.00 |    547
      47938 | Cliente07938 | TP307938 |      77671.00 |    548
      44634 | Cliente04634 | TP304634 |      77653.00 |    549
      57953 | Cliente17953 | TP317953 |      77618.00 |    550
      51298 | Cliente11298 | TP311298 |      77594.00 |    551
      57588 | Cliente17588 | TP317588 |      77529.00 |    552
      57859 | Cliente17859 | TP317859 |      77529.00 |    552
      44718 | Cliente04718 | TP304718 |      77488.00 |    554
      53638 | Cliente13638 | TP313638 |      77435.00 |    555
      44353 | Cliente04353 | TP304353 |      77399.00 |    556
      59853 | Cliente19853 | TP319853 |      77363.00 |    557
      59964 | Cliente19964 | TP319964 |      77359.00 |    558
      57494 | Cliente17494 | TP317494 |      77348.00 |    559
      54593 | Cliente14593 | TP314593 |      77339.00 |    560
      45233 | Cliente05233 | TP305233 |      77296.00 |    561
      55641 | Cliente15641 | TP315641 |      77154.00 |    562
      47573 | Cliente07573 | TP307573 |      77137.00 |    563
      50933 | Cliente10933 | TP310933 |      77060.00 |    564
      57223 | Cliente17223 | TP317223 |      76995.00 |    565
      50568 | Cliente10568 | TP310568 |      76971.00 |    566
      55276 | Cliente15276 | TP315276 |      76950.00 |    567
      59599 | Cliente19599 | TP319599 |      76911.00 |    568
      53273 | Cliente13273 | TP313273 |      76901.00 |    569
      43988 | Cliente03988 | TP303988 |      76865.00 |    570
      59488 | Cliente19488 | TP319488 |      76829.00 |    571
      52908 | Cliente12908 | TP312908 |      76812.00 |    572
      54228 | Cliente14228 | TP314228 |      76805.00 |    573
      44868 | Cliente04868 | TP304868 |      76762.00 |    574
      43904 | Cliente03904 | TP303904 |      76757.00 |    575
      59123 | Cliente19123 | TP319123 |      76740.00 |    576
      59234 | Cliente19234 | TP319234 |      76730.00 |    577
      56764 | Cliente16764 | TP316764 |      76719.00 |    578
      53863 | Cliente13863 | TP313863 |      76716.00 |    579
      49838 | Cliente09838 | TP309838 |      76704.00 |    580
      44503 | Cliente04503 | TP304503 |      76673.00 |    581
      47208 | Cliente07208 | TP307208 |      76603.00 |    582
      56399 | Cliente16399 | TP316399 |      76538.00 |    583
      46843 | Cliente06843 | TP306843 |      76514.00 |    584
      41508 | Cliente01508 | TP301508 |      76483.00 |    585
      56858 | Cliente16858 | TP316858 |      76461.00 |    586
      50203 | Cliente10203 | TP310203 |      76437.00 |    587
      41143 | Cliente01143 | TP301143 |      76394.00 |    588
      54911 | Cliente14911 | TP314911 |      76390.00 |    589
      43623 | Cliente03623 | TP303623 |      76331.00 |    590
      43539 | Cliente03539 | TP303539 |      76309.00 |    591
      52543 | Cliente12543 | TP312543 |      76278.00 |    592
      43258 | Cliente03258 | TP303258 |      76242.00 |    593
      58758 | Cliente18758 | TP318758 |      76206.00 |    594
      52178 | Cliente12178 | TP312178 |      76189.00 |    595
      54546 | Cliente14546 | TP314546 |      76186.00 |    596
      53498 | Cliente13498 | TP313498 |      76182.00 |    597
      49473 | Cliente09473 | TP309473 |      76170.00 |    598
      42893 | Cliente02893 | TP302893 |      76153.00 |    599
      44138 | Cliente04138 | TP304138 |      76139.00 |    600
      43174 | Cliente03174 | TP303174 |      76128.00 |    601
      56034 | Cliente16034 | TP316034 |      76090.00 |    602
      43773 | Cliente03773 | TP303773 |      76050.00 |    603
      46478 | Cliente06478 | TP306478 |      75980.00 |    604
      56493 | Cliente16493 | TP316493 |      75927.00 |    605
      46113 | Cliente06113 | TP306113 |      75891.00 |    606
      40778 | Cliente00778 | TP300778 |      75860.00 |    607
      56128 | Cliente16128 | TP316128 |      75838.00 |    608
      58504 | Cliente18504 | TP318504 |      75834.00 |    609
      40413 | Cliente00413 | TP300413 |      75771.00 |    610
      55763 | Cliente15763 | TP315763 |      75749.00 |    611
      58393 | Cliente18393 | TP318393 |      75672.00 |    612
      51813 | Cliente11813 | TP311813 |      75655.00 |    613
      58139 | Cliente18139 | TP318139 |      75653.00 |    614
      53133 | Cliente13133 | TP313133 |      75648.00 |    615
      49108 | Cliente09108 | TP309108 |      75636.00 |    616
      54181 | Cliente14181 | TP314181 |      75626.00 |    617
      42528 | Cliente02528 | TP302528 |      75619.00 |    618
      58028 | Cliente18028 | TP318028 |      75583.00 |    619
      52768 | Cliente12768 | TP312768 |      75559.00 |    620
      48743 | Cliente08743 | TP308743 |      75547.00 |    621
      43408 | Cliente03408 | TP303408 |      75516.00 |    622
      53816 | Cliente13816 | TP313816 |      75422.00 |    623
      45748 | Cliente05748 | TP305748 |      75357.00 |    624
      40048 | Cliente00048 | TP300048 |      75237.00 |    625
      53451 | Cliente13451 | TP313451 |      75218.00 |    626
      55398 | Cliente15398 | TP315398 |      75215.00 |    627
      57774 | Cliente17774 | TP317774 |      75205.00 |    628
      55304 | Cliente15304 | TP315304 |      75194.00 |    629
      51448 | Cliente11448 | TP311448 |      75121.00 |    630
      42163 | Cliente02163 | TP302163 |      75085.00 |    631
      57663 | Cliente17663 | TP317663 |      75049.00 |    632
      51083 | Cliente11083 | TP311083 |      75032.00 |    633
      52403 | Cliente12403 | TP312403 |      75025.00 |    634
      48378 | Cliente08378 | TP308378 |      75013.00 |    635
      54939 | Cliente14939 | TP314939 |      75013.00 |    635
      43043 | Cliente03043 | TP303043 |      74982.00 |    637
      52038 | Cliente12038 | TP312038 |      74936.00 |    638
      42678 | Cliente02678 | TP302678 |      74893.00 |    639
      57044 | Cliente17044 | TP317044 |      74843.00 |    640
      54574 | Cliente14574 | TP314574 |      74832.00 |    641
      45383 | Cliente05383 | TP305383 |      74823.00 |    642
      45018 | Cliente05018 | TP305018 |      74734.00 |    643
      51541 | Cliente11541 | TP311541 |      74726.00 |    644
      59683 | Cliente19683 | TP319683 |      74703.00 |    645
      55033 | Cliente15033 | TP315033 |      74681.00 |    646
      53086 | Cliente13086 | TP313086 |      74658.00 |    647
      59318 | Cliente19318 | TP319318 |      74614.00 |    648
      54668 | Cliente14668 | TP314668 |      74592.00 |    649
      41798 | Cliente01798 | TP301798 |      74551.00 |    650
      57298 | Cliente17298 | TP317298 |      74515.00 |    651
      50718 | Cliente10718 | TP310718 |      74498.00 |    652
      48013 | Cliente08013 | TP308013 |      74479.00 |    653
      41433 | Cliente01433 | TP301433 |      74462.00 |    654
      56933 | Cliente16933 | TP316933 |      74426.00 |    655
      51673 | Cliente11673 | TP311673 |      74402.00 |    656
      42313 | Cliente02313 | TP302313 |      74359.00 |    657
      53844 | Cliente13844 | TP313844 |      74203.00 |    658
      44653 | Cliente04653 | TP304653 |      74200.00 |    659
      52721 | Cliente12721 | TP312721 |      74098.00 |    660
      58953 | Cliente18953 | TP318953 |      74080.00 |    661
      54303 | Cliente14303 | TP314303 |      74058.00 |    662
      53479 | Cliente13479 | TP313479 |      74022.00 |    663
      50353 | Cliente10353 | TP310353 |      73964.00 |    664
      47648 | Cliente07648 | TP307648 |      73945.00 |    665
      41068 | Cliente01068 | TP301068 |      73928.00 |    666
      56568 | Cliente16568 | TP316568 |      73892.00 |    667
      51308 | Cliente11308 | TP311308 |      73868.00 |    668
      47283 | Cliente07283 | TP307283 |      73856.00 |    669
      41948 | Cliente01948 | TP301948 |      73825.00 |    670
      56203 | Cliente16203 | TP316203 |      73803.00 |    671
      50943 | Cliente10943 | TP310943 |      73779.00 |    672
      46918 | Cliente06918 | TP306918 |      73767.00 |    673
      50446 | Cliente10446 | TP310446 |      73758.00 |    674
      41583 | Cliente01583 | TP301583 |      73736.00 |    675
      44288 | Cliente04288 | TP304288 |      73666.00 |    676
      43184 | Cliente03184 | TP303184 |      73602.00 |    677
      43923 | Cliente03923 | TP303923 |      73577.00 |    678
      53114 | Cliente13114 | TP313114 |      73574.00 |    679
      58588 | Cliente18588 | TP318588 |      73546.00 |    680
      52356 | Cliente12356 | TP312356 |      73538.00 |    681
      53938 | Cliente13938 | TP313938 |      73524.00 |    682
      58223 | Cliente18223 | TP318223 |      73457.00 |    683
      40703 | Cliente00703 | TP300703 |      73394.00 |    684
      51991 | Cliente11991 | TP311991 |      73334.00 |    685
      40338 | Cliente00338 | TP300338 |      73305.00 |    686
      55838 | Cliente15838 | TP315838 |      73269.00 |    687
      50578 | Cliente10578 | TP310578 |      73245.00 |    688
      46553 | Cliente06553 | TP306553 |      73233.00 |    689
      41218 | Cliente01218 | TP301218 |      73202.00 |    690
      50081 | Cliente10081 | TP310081 |      73198.00 |    691
      42454 | Cliente02454 | TP302454 |      73197.00 |    692
      51626 | Cliente11626 | TP311626 |      73130.00 |    693
      40853 | Cliente00853 | TP300853 |      73113.00 |    694
      43558 | Cliente03558 | TP303558 |      73043.00 |    695
      59524 | Cliente19524 | TP319524 |      72993.00 |    696
      53573 | Cliente13573 | TP313573 |      72990.00 |    697
      49848 | Cliente09848 | TP309848 |      72978.00 |    698
      43193 | Cliente03193 | TP303193 |      72954.00 |    699
      59159 | Cliente19159 | TP319159 |      72924.00 |    700
      57858 | Cliente17858 | TP317858 |      72923.00 |    701
      53208 | Cliente13208 | TP313208 |      72901.00 |    702
      58794 | Cliente18794 | TP318794 |      72855.00 |    703
      57493 | Cliente17493 | TP317493 |      72834.00 |    704
      52843 | Cliente12843 | TP312843 |      72812.00 |    705
      41724 | Cliente01724 | TP301724 |      72792.00 |    706
      55473 | Cliente15473 | TP315473 |      72735.00 |    707
      50213 | Cliente10213 | TP310213 |      72711.00 |    708
      46188 | Cliente06188 | TP306188 |      72699.00 |    709
      52384 | Cliente12384 | TP312384 |      72678.00 |    710
      55108 | Cliente15108 | TP315108 |      72646.00 |    711
      49716 | Cliente09716 | TP309716 |      72638.00 |    712
      45823 | Cliente05823 | TP305823 |      72610.00 |    713
