 id_categoria |   nombre   | cantidad_productos_activos | valor_lista_total 
      107239 | TP3_SB2026TP3_PRODUCTO_007239 | Perfumeria |      2784.00
      107268 | TP3_SB2026TP3_PRODUCTO_007268 | Limpieza   |      3857.00
      107299 | TP3_SB2026TP3_PRODUCTO_007299 | Perfumeria |       503.00
      107326 | TP3_SB2026TP3_PRODUCTO_007326 | Almacen    |      1502.00
      107328 | TP3_SB2026TP3_PRODUCTO_007328 | Limpieza   |      1576.00
      107350 | TP3_SB2026TP3_PRODUCTO_007350 | Congelados |      2390.00
      107355 | TP3_SB2026TP3_PRODUCTO_007355 | Congelados |      2575.00
      107379 | TP3_SB2026TP3_PRODUCTO_007379 | Perfumeria |      3463.00
      107384 | TP3_SB2026TP3_PRODUCTO_007384 | Perfumeria |      3648.00
      107408 | TP3_SB2026TP3_PRODUCTO_007408 | Limpieza   |      4536.00
      107437 | TP3_SB2026TP3_PRODUCTO_007437 | Bebidas    |      1108.00
      107466 | TP3_SB2026TP3_PRODUCTO_007466 | Almacen    |      2181.00
      107493 | TP3_SB2026TP3_PRODUCTO_007493 | Limpieza   |      3180.00
      107495 | TP3_SB2026TP3_PRODUCTO_007495 | Congelados |      3254.00
      107519 | TP3_SB2026TP3_PRODUCTO_007519 | Perfumeria |      4142.00
      107524 | TP3_SB2026TP3_PRODUCTO_007524 | Perfumeria |      4327.00
      107548 | TP3_SB2026TP3_PRODUCTO_007548 | Limpieza   |       714.00
      107575 | TP3_SB2026TP3_PRODUCTO_007575 | Congelados |      1713.00
      107577 | TP3_SB2026TP3_PRODUCTO_007577 | Bebidas    |      1787.00
      107604 | TP3_SB2026TP3_PRODUCTO_007604 | Perfumeria |      2786.00
      107606 | TP3_SB2026TP3_PRODUCTO_007606 | Almacen    |      2860.00
      107635 | TP3_SB2026TP3_PRODUCTO_007635 | Congelados |      3933.00
      107659 | TP3_SB2026TP3_PRODUCTO_007659 | Perfumeria |      4821.00
      107664 | TP3_SB2026TP3_PRODUCTO_007664 | Perfumeria |       505.00
      107688 | TP3_SB2026TP3_PRODUCTO_007688 | Limpieza   |      1393.00
      107693 | TP3_SB2026TP3_PRODUCTO_007693 | Limpieza   |      1578.00
      107715 | TP3_SB2026TP3_PRODUCTO_007715 | Congelados |      2392.00
      107744 | TP3_SB2026TP3_PRODUCTO_007744 | Perfumeria |      3465.00
      107775 | TP3_SB2026TP3_PRODUCTO_007775 | Congelados |      4612.00
      107802 | TP3_SB2026TP3_PRODUCTO_007802 | Bebidas    |      1110.00
      107804 | TP3_SB2026TP3_PRODUCTO_007804 | Perfumeria |      1184.00
      107831 | TP3_SB2026TP3_PRODUCTO_007831 | Almacen    |      2183.00
      107884 | TP3_SB2026TP3_PRODUCTO_007884 | Perfumeria |      4144.00
      107913 | TP3_SB2026TP3_PRODUCTO_007913 | Limpieza   |       716.00
      107942 | TP3_SB2026TP3_PRODUCTO_007942 | Bebidas    |      1789.00
      107969 | TP3_SB2026TP3_PRODUCTO_007969 | Perfumeria |      2788.00
      107971 | TP3_SB2026TP3_PRODUCTO_007971 | Almacen    |      2862.00
      108024 | TP3_SB2026TP3_PRODUCTO_008024 | Perfumeria |      4823.00
      108029 | TP3_SB2026TP3_PRODUCTO_008029 | Perfumeria |       507.00
      108053 | TP3_SB2026TP3_PRODUCTO_008053 | Limpieza   |      1395.00
      108058 | TP3_SB2026TP3_PRODUCTO_008058 | Limpieza   |      1580.00
      108082 | TP3_SB2026TP3_PRODUCTO_008082 | Bebidas    |      2468.00
      108085 | TP3_SB2026TP3_PRODUCTO_008085 | Congelados |      2579.00
      108111 | TP3_SB2026TP3_PRODUCTO_008111 | Almacen    |      3541.00
      108169 | TP3_SB2026TP3_PRODUCTO_008169 | Perfumeria |      1186.00
      108196 | TP3_SB2026TP3_PRODUCTO_008196 | Almacen    |      2185.00
      108198 | TP3_SB2026TP3_PRODUCTO_008198 | Limpieza   |      2259.00
      108251 | TP3_SB2026TP3_PRODUCTO_008251 | Almacen    |      4220.00
      108278 | TP3_SB2026TP3_PRODUCTO_008278 | Limpieza   |       718.00
      108307 | TP3_SB2026TP3_PRODUCTO_008307 | Bebidas    |      1791.00
      108336 | TP3_SB2026TP3_PRODUCTO_008336 | Almacen    |      2864.00
      108389 | TP3_SB2026TP3_PRODUCTO_008389 | Perfumeria |      4825.00
      108394 | TP3_SB2026TP3_PRODUCTO_008394 | Perfumeria |       509.00
      108418 | TP3_SB2026TP3_PRODUCTO_008418 | Limpieza   |      1397.00
      108423 | TP3_SB2026TP3_PRODUCTO_008423 | Limpieza   |      1582.00
      108445 | TP3_SB2026TP3_PRODUCTO_008445 | Congelados |      2396.00
      108447 | TP3_SB2026TP3_PRODUCTO_008447 | Bebidas    |      2470.00
      108476 | TP3_SB2026TP3_PRODUCTO_008476 | Almacen    |      3543.00
      108505 | TP3_SB2026TP3_PRODUCTO_008505 | Congelados |      4616.00
      108507 | TP3_SB2026TP3_PRODUCTO_008507 | Bebidas    |      4690.00
      108534 | TP3_SB2026TP3_PRODUCTO_008534 | Perfumeria |      1188.00
      108558 | TP3_SB2026TP3_PRODUCTO_008558 | Limpieza   |      2076.00
      108561 | TP3_SB2026TP3_PRODUCTO_008561 | Almacen    |      2187.00
      108563 | TP3_SB2026TP3_PRODUCTO_008563 | Limpieza   |      2261.00
      108587 | TP3_SB2026TP3_PRODUCTO_008587 | Bebidas    |      3149.00
      108616 | TP3_SB2026TP3_PRODUCTO_008616 | Almacen    |      4222.00
      108645 | TP3_SB2026TP3_PRODUCTO_008645 | Congelados |       794.00
      108672 | TP3_SB2026TP3_PRODUCTO_008672 | Bebidas    |      1793.00
      108674 | TP3_SB2026TP3_PRODUCTO_008674 | Perfumeria |      1867.00
      108727 | TP3_SB2026TP3_PRODUCTO_008727 | Bebidas    |      3828.00
      108754 | TP3_SB2026TP3_PRODUCTO_008754 | Perfumeria |      4827.00
      108756 | TP3_SB2026TP3_PRODUCTO_008756 | Almacen    |      4901.00
      108783 | TP3_SB2026TP3_PRODUCTO_008783 | Limpieza   |      1399.00
      108788 | TP3_SB2026TP3_PRODUCTO_008788 | Limpieza   |      1584.00
      108812 | TP3_SB2026TP3_PRODUCTO_008812 | Bebidas    |      2472.00
      108843 | TP3_SB2026TP3_PRODUCTO_008843 | Limpieza   |      3619.00
      108870 | TP3_SB2026TP3_PRODUCTO_008870 | Congelados |      4618.00
      108872 | TP3_SB2026TP3_PRODUCTO_008872 | Bebidas    |      4692.00
      108899 | TP3_SB2026TP3_PRODUCTO_008899 | Perfumeria |      1190.00
      108923 | TP3_SB2026TP3_PRODUCTO_008923 | Limpieza   |      2078.00
      108928 | TP3_SB2026TP3_PRODUCTO_008928 | Limpieza   |      2263.00
      108952 | TP3_SB2026TP3_PRODUCTO_008952 | Bebidas    |      3151.00
      108981 | TP3_SB2026TP3_PRODUCTO_008981 | Almacen    |      4224.00
      108983 | TP3_SB2026TP3_PRODUCTO_008983 | Limpieza   |      4298.00
      109010 | TP3_SB2026TP3_PRODUCTO_009010 | Congelados |       796.00
      109037 | TP3_SB2026TP3_PRODUCTO_009037 | Bebidas    |      1795.00
      109039 | TP3_SB2026TP3_PRODUCTO_009039 | Perfumeria |      1869.00
      109068 | TP3_SB2026TP3_PRODUCTO_009068 | Limpieza   |      2942.00
      109092 | TP3_SB2026TP3_PRODUCTO_009092 | Bebidas    |      3830.00
      109121 | TP3_SB2026TP3_PRODUCTO_009121 | Almacen    |      4903.00
      109148 | TP3_SB2026TP3_PRODUCTO_009148 | Limpieza   |      1401.00
      109150 | TP3_SB2026TP3_PRODUCTO_009150 | Congelados |      1475.00
      109208 | TP3_SB2026TP3_PRODUCTO_009208 | Limpieza   |      3621.00
      109232 | TP3_SB2026TP3_PRODUCTO_009232 | Bebidas    |      4509.00
      109237 | TP3_SB2026TP3_PRODUCTO_009237 | Bebidas    |      4694.00
      109264 | TP3_SB2026TP3_PRODUCTO_009264 | Perfumeria |      1192.00
      109288 | TP3_SB2026TP3_PRODUCTO_009288 | Limpieza   |      2080.00
      109293 | TP3_SB2026TP3_PRODUCTO_009293 | Limpieza   |      2265.00
      109319 | TP3_SB2026TP3_PRODUCTO_009319 | Perfumeria |      3227.00
      109346 | TP3_SB2026TP3_PRODUCTO_009346 | Almacen    |      4226.00
      109348 | TP3_SB2026TP3_PRODUCTO_009348 | Limpieza   |      4300.00
      109375 | TP3_SB2026TP3_PRODUCTO_009375 | Congelados |       798.00
      109404 | TP3_SB2026TP3_PRODUCTO_009404 | Perfumeria |      1871.00
      109428 | TP3_SB2026TP3_PRODUCTO_009428 | Limpieza   |      2759.00
      109457 | TP3_SB2026TP3_PRODUCTO_009457 | Bebidas    |      3832.00
      109459 | TP3_SB2026TP3_PRODUCTO_009459 | Perfumeria |      3906.00
      109486 | TP3_SB2026TP3_PRODUCTO_009486 | Almacen    |      4905.00
      109513 | TP3_SB2026TP3_PRODUCTO_009513 | Limpieza   |      1403.00
      109515 | TP3_SB2026TP3_PRODUCTO_009515 | Congelados |      1477.00
      109544 | TP3_SB2026TP3_PRODUCTO_009544 | Perfumeria |      2550.00
      109573 | TP3_SB2026TP3_PRODUCTO_009573 | Limpieza   |      3623.00
      109597 | TP3_SB2026TP3_PRODUCTO_009597 | Bebidas    |      4511.00
      109602 | TP3_SB2026TP3_PRODUCTO_009602 | Bebidas    |      4696.00
      109626 | TP3_SB2026TP3_PRODUCTO_009626 | Almacen    |      1083.00
      109653 | TP3_SB2026TP3_PRODUCTO_009653 | Limpieza   |      2082.00
      109684 | TP3_SB2026TP3_PRODUCTO_009684 | Perfumeria |      3229.00
      109713 | TP3_SB2026TP3_PRODUCTO_009713 | Limpieza   |      4302.00
      109742 | TP3_SB2026TP3_PRODUCTO_009742 | Bebidas    |       874.00
      109769 | TP3_SB2026TP3_PRODUCTO_009769 | Perfumeria |      1873.00
      109795 | TP3_SB2026TP3_PRODUCTO_009795 | Congelados |      2835.00
      109822 | TP3_SB2026TP3_PRODUCTO_009822 | Bebidas    |      3834.00
      109824 | TP3_SB2026TP3_PRODUCTO_009824 | Perfumeria |      3908.00
      109851 | TP3_SB2026TP3_PRODUCTO_009851 | Almacen    |      4907.00
      109911 | TP3_SB2026TP3_PRODUCTO_009911 | Almacen    |      2626.00
      109935 | TP3_SB2026TP3_PRODUCTO_009935 | Congelados |      3514.00
      109938 | TP3_SB2026TP3_PRODUCTO_009938 | Limpieza   |      3625.00
      109962 | TP3_SB2026TP3_PRODUCTO_009962 | Bebidas    |      4513.00
      109967 | TP3_SB2026TP3_PRODUCTO_009967 | Bebidas    |      4698.00
      109991 | TP3_SB2026TP3_PRODUCTO_009991 | Almacen    |      1085.00
      110049 | TP3_SB2026TP3_PRODUCTO_010049 | Perfumeria |      3231.00
      110051 | TP3_SB2026TP3_PRODUCTO_010051 | Almacen    |      3305.00
      110078 | TP3_SB2026TP3_PRODUCTO_010078 | Limpieza   |      4304.00
      110102 | TP3_SB2026TP3_PRODUCTO_010102 | Bebidas    |       691.00
      110107 | TP3_SB2026TP3_PRODUCTO_010107 | Bebidas    |       876.00
      110189 | TP3_SB2026TP3_PRODUCTO_010189 | Perfumeria |      3910.00
      110216 | TP3_SB2026TP3_PRODUCTO_010216 | Almacen    |      4909.00
      110218 | TP3_SB2026TP3_PRODUCTO_010218 | Limpieza   |      4983.00
      110245 | TP3_SB2026TP3_PRODUCTO_010245 | Congelados |      1481.00
      110271 | TP3_SB2026TP3_PRODUCTO_010271 | Almacen    |      2443.00
      110276 | TP3_SB2026TP3_PRODUCTO_010276 | Almacen    |      2628.00
      110327 | TP3_SB2026TP3_PRODUCTO_010327 | Bebidas    |      4515.00
      110332 | TP3_SB2026TP3_PRODUCTO_010332 | Bebidas    |      4700.00
      110356 | TP3_SB2026TP3_PRODUCTO_010356 | Almacen    |      1087.00
      110387 | TP3_SB2026TP3_PRODUCTO_010387 | Bebidas    |      2234.00
      110411 | TP3_SB2026TP3_PRODUCTO_010411 | Almacen    |      3122.00
      110414 | TP3_SB2026TP3_PRODUCTO_010414 | Perfumeria |      3233.00
      110416 | TP3_SB2026TP3_PRODUCTO_010416 | Almacen    |      3307.00
      110443 | TP3_SB2026TP3_PRODUCTO_010443 | Limpieza   |      4306.00
      110467 | TP3_SB2026TP3_PRODUCTO_010467 | Bebidas    |       693.00
      110472 | TP3_SB2026TP3_PRODUCTO_010472 | Bebidas    |       878.00
      110496 | TP3_SB2026TP3_PRODUCTO_010496 | Almacen    |      1766.00
      110525 | TP3_SB2026TP3_PRODUCTO_010525 | Congelados |      2839.00
      110527 | TP3_SB2026TP3_PRODUCTO_010527 | Bebidas    |      2913.00
      110554 | TP3_SB2026TP3_PRODUCTO_010554 | Perfumeria |      3912.00
      110583 | TP3_SB2026TP3_PRODUCTO_010583 | Limpieza   |      4985.00
      110612 | TP3_SB2026TP3_PRODUCTO_010612 | Bebidas    |      1557.00
      110636 | TP3_SB2026TP3_PRODUCTO_010636 | Almacen    |      2445.00
      110641 | TP3_SB2026TP3_PRODUCTO_010641 | Almacen    |      2630.00
      110665 | TP3_SB2026TP3_PRODUCTO_010665 | Congelados |      3518.00
      110692 | TP3_SB2026TP3_PRODUCTO_010692 | Bebidas    |      4517.00
      110694 | TP3_SB2026TP3_PRODUCTO_010694 | Perfumeria |      4591.00
      110721 | TP3_SB2026TP3_PRODUCTO_010721 | Almacen    |      1089.00
      110752 | TP3_SB2026TP3_PRODUCTO_010752 | Bebidas    |      2236.00
      110776 | TP3_SB2026TP3_PRODUCTO_010776 | Almacen    |      3124.00
      110781 | TP3_SB2026TP3_PRODUCTO_010781 | Almacen    |      3309.00
      110808 | TP3_SB2026TP3_PRODUCTO_010808 | Limpieza   |      4308.00
      110832 | TP3_SB2026TP3_PRODUCTO_010832 | Bebidas    |       695.00
      110837 | TP3_SB2026TP3_PRODUCTO_010837 | Bebidas    |       880.00
      110890 | TP3_SB2026TP3_PRODUCTO_010890 | Congelados |      2841.00
      110892 | TP3_SB2026TP3_PRODUCTO_010892 | Bebidas    |      2915.00
      110919 | TP3_SB2026TP3_PRODUCTO_010919 | Perfumeria |      3914.00
      110921 | TP3_SB2026TP3_PRODUCTO_010921 | Almacen    |      3988.00
      110948 | TP3_SB2026TP3_PRODUCTO_010948 | Limpieza   |      4987.00
      110972 | TP3_SB2026TP3_PRODUCTO_010972 | Bebidas    |      1374.00
      111001 | TP3_SB2026TP3_PRODUCTO_011001 | Almacen    |      2447.00
      111003 | TP3_SB2026TP3_PRODUCTO_011003 | Limpieza   |      2521.00
      111030 | TP3_SB2026TP3_PRODUCTO_011030 | Congelados |      3520.00
      111059 | TP3_SB2026TP3_PRODUCTO_011059 | Perfumeria |      4593.00
      111088 | TP3_SB2026TP3_PRODUCTO_011088 | Limpieza   |      1165.00
      111117 | TP3_SB2026TP3_PRODUCTO_011117 | Bebidas    |      2238.00
      111141 | TP3_SB2026TP3_PRODUCTO_011141 | Almacen    |      3126.00
      111146 | TP3_SB2026TP3_PRODUCTO_011146 | Almacen    |      3311.00
      111170 | TP3_SB2026TP3_PRODUCTO_011170 | Congelados |      4199.00
      111197 | TP3_SB2026TP3_PRODUCTO_011197 | Bebidas    |       697.00
      111228 | TP3_SB2026TP3_PRODUCTO_011228 | Limpieza   |      1844.00
      111257 | TP3_SB2026TP3_PRODUCTO_011257 | Bebidas    |      2917.00
      111284 | TP3_SB2026TP3_PRODUCTO_011284 | Perfumeria |      3916.00
      111286 | TP3_SB2026TP3_PRODUCTO_011286 | Almacen    |      3990.00
      111313 | TP3_SB2026TP3_PRODUCTO_011313 | Limpieza   |      4989.00
      111366 | TP3_SB2026TP3_PRODUCTO_011366 | Almacen    |      2449.00
      111368 | TP3_SB2026TP3_PRODUCTO_011368 | Limpieza   |      2523.00
      111395 | TP3_SB2026TP3_PRODUCTO_011395 | Congelados |      3522.00
      111397 | TP3_SB2026TP3_PRODUCTO_011397 | Bebidas    |      3596.00
      111424 | TP3_SB2026TP3_PRODUCTO_011424 | Perfumeria |      4595.00
      111453 | TP3_SB2026TP3_PRODUCTO_011453 | Limpieza   |      1167.00
      111479 | TP3_SB2026TP3_PRODUCTO_011479 | Perfumeria |      2129.00
      111506 | TP3_SB2026TP3_PRODUCTO_011506 | Almacen    |      3128.00
      111511 | TP3_SB2026TP3_PRODUCTO_011511 | Almacen    |      3313.00
      111535 | TP3_SB2026TP3_PRODUCTO_011535 | Congelados |      4201.00
      111564 | TP3_SB2026TP3_PRODUCTO_011564 | Perfumeria |       773.00
      111593 | TP3_SB2026TP3_PRODUCTO_011593 | Limpieza   |      1846.00
      111595 | TP3_SB2026TP3_PRODUCTO_011595 | Congelados |      1920.00
      111622 | TP3_SB2026TP3_PRODUCTO_011622 | Bebidas    |      2919.00
      111646 | TP3_SB2026TP3_PRODUCTO_011646 | Almacen    |      3807.00
      111651 | TP3_SB2026TP3_PRODUCTO_011651 | Almacen    |      3992.00
      111704 | TP3_SB2026TP3_PRODUCTO_011704 | Perfumeria |      1452.00
      111733 | TP3_SB2026TP3_PRODUCTO_011733 | Limpieza   |      2525.00
      111762 | TP3_SB2026TP3_PRODUCTO_011762 | Bebidas    |      3598.00
      111789 | TP3_SB2026TP3_PRODUCTO_011789 | Perfumeria |      4597.00
      111844 | TP3_SB2026TP3_PRODUCTO_011844 | Perfumeria |      2131.00
      111871 | TP3_SB2026TP3_PRODUCTO_011871 | Almacen    |      3130.00
      111873 | TP3_SB2026TP3_PRODUCTO_011873 | Limpieza   |      3204.00
      111876 | TP3_SB2026TP3_PRODUCTO_011876 | Almacen    |      3315.00
      111929 | TP3_SB2026TP3_PRODUCTO_011929 | Perfumeria |       775.00
      111955 | TP3_SB2026TP3_PRODUCTO_011955 | Congelados |      1737.00
      111987 | TP3_SB2026TP3_PRODUCTO_011987 | Bebidas    |      2921.00
      112011 | TP3_SB2026TP3_PRODUCTO_012011 | Almacen    |      3809.00
      112016 | TP3_SB2026TP3_PRODUCTO_012016 | Almacen    |      3994.00
      112069 | TP3_SB2026TP3_PRODUCTO_012069 | Perfumeria |      1454.00
      112071 | TP3_SB2026TP3_PRODUCTO_012071 | Almacen    |      1528.00
      112098 | TP3_SB2026TP3_PRODUCTO_012098 | Limpieza   |      2527.00
      112127 | TP3_SB2026TP3_PRODUCTO_012127 | Bebidas    |      3600.00
      112156 | TP3_SB2026TP3_PRODUCTO_012156 | Almacen    |      4673.00
      112185 | TP3_SB2026TP3_PRODUCTO_012185 | Congelados |      1245.00
      112209 | TP3_SB2026TP3_PRODUCTO_012209 | Perfumeria |      2133.00
      112236 | TP3_SB2026TP3_PRODUCTO_012236 | Almacen    |      3132.00
      112238 | TP3_SB2026TP3_PRODUCTO_012238 | Limpieza   |      3206.00
      112265 | TP3_SB2026TP3_PRODUCTO_012265 | Congelados |      4205.00
      112296 | TP3_SB2026TP3_PRODUCTO_012296 | Almacen    |       851.00
      112325 | TP3_SB2026TP3_PRODUCTO_012325 | Congelados |      1924.00
      112349 | TP3_SB2026TP3_PRODUCTO_012349 | Perfumeria |      2812.00
      112352 | TP3_SB2026TP3_PRODUCTO_012352 | Bebidas    |      2923.00
      112376 | TP3_SB2026TP3_PRODUCTO_012376 | Almacen    |      3811.00
      112381 | TP3_SB2026TP3_PRODUCTO_012381 | Almacen    |      3996.00
      112405 | TP3_SB2026TP3_PRODUCTO_012405 | Congelados |      4884.00
      112436 | TP3_SB2026TP3_PRODUCTO_012436 | Almacen    |      1530.00
      112463 | TP3_SB2026TP3_PRODUCTO_012463 | Limpieza   |      2529.00
      112465 | TP3_SB2026TP3_PRODUCTO_012465 | Congelados |      2603.00
      112492 | TP3_SB2026TP3_PRODUCTO_012492 | Bebidas    |      3602.00
      112521 | TP3_SB2026TP3_PRODUCTO_012521 | Almacen    |      4675.00
      112545 | TP3_SB2026TP3_PRODUCTO_012545 | Congelados |      1062.00
      112547 | TP3_SB2026TP3_PRODUCTO_012547 | Bebidas    |      1136.00
      112574 | TP3_SB2026TP3_PRODUCTO_012574 | Perfumeria |      2135.00
      112603 | TP3_SB2026TP3_PRODUCTO_012603 | Limpieza   |      3208.00
      112632 | TP3_SB2026TP3_PRODUCTO_012632 | Bebidas    |      4281.00
      112661 | TP3_SB2026TP3_PRODUCTO_012661 | Almacen    |       853.00
      112685 | TP3_SB2026TP3_PRODUCTO_012685 | Congelados |      1741.00
      112690 | TP3_SB2026TP3_PRODUCTO_012690 | Congelados |      1926.00
      112714 | TP3_SB2026TP3_PRODUCTO_012714 | Perfumeria |      2814.00
      112741 | TP3_SB2026TP3_PRODUCTO_012741 | Almacen    |      3813.00
      112772 | TP3_SB2026TP3_PRODUCTO_012772 | Bebidas    |      4960.00
      112801 | TP3_SB2026TP3_PRODUCTO_012801 | Almacen    |      1532.00
      112825 | TP3_SB2026TP3_PRODUCTO_012825 | Congelados |      2420.00
      112828 | TP3_SB2026TP3_PRODUCTO_012828 | Limpieza   |      2531.00
      112830 | TP3_SB2026TP3_PRODUCTO_012830 | Congelados |      2605.00
      112857 | TP3_SB2026TP3_PRODUCTO_012857 | Bebidas    |      3604.00
      112859 | TP3_SB2026TP3_PRODUCTO_012859 | Perfumeria |      3678.00
      112912 | TP3_SB2026TP3_PRODUCTO_012912 | Bebidas    |      1138.00
      112939 | TP3_SB2026TP3_PRODUCTO_012939 | Perfumeria |      2137.00
      112941 | TP3_SB2026TP3_PRODUCTO_012941 | Almacen    |      2211.00
      112968 | TP3_SB2026TP3_PRODUCTO_012968 | Limpieza   |      3210.00
      112997 | TP3_SB2026TP3_PRODUCTO_012997 | Bebidas    |      4283.00
      113050 | TP3_SB2026TP3_PRODUCTO_013050 | Congelados |      1743.00
      113055 | TP3_SB2026TP3_PRODUCTO_013055 | Congelados |      1928.00
      113079 | TP3_SB2026TP3_PRODUCTO_013079 | Perfumeria |      2816.00
      113108 | TP3_SB2026TP3_PRODUCTO_013108 | Limpieza   |      3889.00
      113137 | TP3_SB2026TP3_PRODUCTO_013137 | Bebidas    |      4962.00
      113166 | TP3_SB2026TP3_PRODUCTO_013166 | Almacen    |      1534.00
      113190 | TP3_SB2026TP3_PRODUCTO_013190 | Congelados |      2422.00
      113195 | TP3_SB2026TP3_PRODUCTO_013195 | Congelados |      2607.00
      113224 | TP3_SB2026TP3_PRODUCTO_013224 | Perfumeria |      3680.00
      113248 | TP3_SB2026TP3_PRODUCTO_013248 | Limpieza   |      4568.00
